APR_MDC_key,week_number,day_number,hospitalizations
23,2,5,18.80497557246258
23,2,6,18.216927983561966
23,2,7,17.57219978924187
23,3,1,18.495507116595927
23,3,2,19.25182384261564
23,3,3,19.73953975273195
23,3,4,20.349806106257223
23,3,5,21.14981556448858
23,3,6,20.569336756464743
23,3,7,19.822052036637196
23,4,1,20.367317790947574
23,4,2,21.154277898706233
23,4,3,21.658947269501052
23,4,4,22.456071792940026
23,4,5,22.885043900601488
23,4,6,22.134553954230682
23,4,7,21.335307419877964
23,5,1,22.062853399396115
23,5,2,22.79149469698655
23,5,3,23.057763248353062
23,5,4,23.567140650872425
23,5,5,23.758987448390844
23,5,6,22.97806123139617
23,5,7,22.22303385425489
23,6,1,22.602398056486358
23,6,2,23.341305468365075
23,6,3,23.629534469908243
23,6,4,23.806142544546866
23,6,5,23.85218437164214
23,6,6,22.969150987659592
23,6,7,22.190168012651807
23,7,1,22.790647621790743
23,7,2,23.459396518288756
23,7,3,23.546743029591745
23,7,4,24.032267759855564
23,7,5,24.27459616181383
23,7,6,23.468518300261934
23,7,7,22.555419846590617
23,8,1,23.26003351261059
23,8,2,23.77173919492227
23,8,3,24.075556795169966
23,8,4,24.34016378077143
23,8,5,24.50649725488014
23,8,6,23.762277876593302
23,8,7,22.956800907003384
23,9,1,23.239395984710537
23,9,2,23.483815692773437
23,9,3,23.53338565897961
23,9,4,23.934196114639143
23,9,5,24.193503621242115
23,9,6,23.318210761669327
23,9,7,22.485615114758627
23,10,1,22.88875584086796
23,10,2,23.552718970581722
23,10,3,23.92819609396798
23,10,4,24.17560116255491
23,10,5,24.215815739991257
23,10,6,23.339434484381922
23,10,7,22.43263280221695
23,11,1,22.899333641133197
23,11,2,23.46521980498036
23,11,3,23.6742334730301
23,11,4,23.98280744995546
23,11,5,24.495841232884466
23,11,6,23.557019709329122
23,11,7,22.773750455215506
23,12,1,23.15064067691231
23,12,2,23.679877717062933
23,12,3,23.890615389401326
23,12,4,24.030097565528088
23,12,5,24.345702562331596
23,12,6,23.511765851973955
23,12,7,22.681923615292295
23,13,1,22.746220024302428
23,13,2,23.136648315799874
23,13,3,23.42266547112671
23,13,4,23.75570617985224
23,13,5,23.88957417107896
23,13,6,23.041302260294618
23,13,7,22.136848491499755
