APR_MDC_key,date,median,mean,std,q0.025,q0.975
01,2021-06-18,0.7539275282229415,0.7543338964637732,0.025211099153386384,0.7014849984846955,0.794701986754967
01,2021-06-19,0.8049886621315192,0.8067791436674537,0.021000222776822588,0.7717391304347826,0.8494357814031246
01,2021-06-20,0.7517084282460137,0.7522539252785359,0.013401770943443707,0.728476821192053,0.7765163706992231
01,2021-06-21,0.7074569789674953,0.7116046694730298,0.023204866989430094,0.6726360348512247,0.7644628099173554
01,2021-06-22,0.7462686567164178,0.751028537076062,0.02471515578093118,0.7017543859649122,0.7970131546249609
01,2021-06-23,0.8869395711500975,0.8811154427204657,0.0166524140324683,0.845724907063197,0.904572564612326
01,2021-06-24,0.8877551020408163,0.8878540738182688,0.01744807275592477,0.8562992125984252,0.9177215189873418
01,2021-06-25,0.7530120481927711,0.7509617285994216,0.01141136973118339,0.7281553398058253,0.7684426229508197
01,2021-06-26,0.8117647058823529,0.813766984280959,0.011656877601913833,0.7967667436489608,0.837378640776699
01,2021-06-27,0.8393285371702637,0.8375943383018876,0.015763896531947246,0.813953488372093,0.8684863523573202
01,2021-06-28,0.8568548387096774,0.8570481803809469,0.011374263998539098,0.8366141732283465,0.8781446238215013
01,2021-06-29,0.7988721804511277,0.7951460984173977,0.01690616784779907,0.7657657657657657,0.8204633204633205
01,2021-06-30,0.7941176470588235,0.7966245698947222,0.014661649931517563,0.7729007633587787,0.824847250509165
01,2021-07-01,0.8298755186721991,0.8295360291632661,0.02869307794281678,0.7782101167315175,0.8849557522123893
01,2021-07-02,0.867237687366167,0.8697152972541928,0.028800595807405332,0.819838056680162,0.9267734553775743
01,2021-07-03,0.8148148148148148,0.8136212285502955,0.019149052010494893,0.7745124593716143,0.8461538461538461
01,2021-07-04,0.775,0.7722783947022275,0.017217514067154802,0.7416267942583733,0.7989690721649485
01,2021-07-05,0.8385744234800838,0.8380748794406255,0.00866822152123981,0.823045267489712,0.8547008547008548
01,2021-07-06,0.907258064516129,0.9064024447294691,0.004421811452943734,0.8982035928143712,0.9127789046653144
01,2021-07-07,0.846613545816733,0.8462336314278969,0.010344228408901828,0.8268482490272374,0.8673469387755102
01,2021-07-08,0.8913934426229508,0.8918602942481659,0.012474819324771024,0.8665338645418326,0.9138655462184874
01,2021-07-09,0.8249496981891348,0.824560827984481,0.012583147753049076,0.8022701350026512,0.845360824742268
01,2021-07-10,0.8838383838383838,0.8864810453260416,0.0090278508556895,0.875,0.9020618556701031
01,2021-07-11,0.875912408759124,0.8765743427255747,0.036083265944987196,0.8179066449245822,0.9429768538663448
01,2021-07-12,0.8281573498964804,0.826644149786166,0.042345270145981245,0.7589415423465562,0.9218193676692292
01,2021-07-13,0.8484848484848485,0.8473002157692836,0.021124799117097626,0.8061420345489443,0.8825871112776321
01,2021-07-14,0.7983193277310924,0.8046728194543245,0.027810716627273184,0.7524752475247525,0.8558558558558559
01,2021-07-15,0.8431172890128114,0.8548537932309463,0.053021800442843416,0.7883838895913352,1.0052175865367723
01,2021-07-16,0.8422174840085288,0.8462134903764259,0.0295494843184121,0.7868525896414342,0.9059633027522935
01,2021-07-17,0.8942122227298106,0.8945730760075942,0.0320648329568313,0.8372641509433962,0.9699453551912568
01,2021-07-18,0.9010152284263959,0.9012987594281067,0.01278007602173302,0.8765432098765432,0.926892950391645
01,2021-07-19,0.8893709327548807,0.8893393316875673,0.007009468734517333,0.8760216773276476,0.9010989010989011
01,2021-07-20,0.7086614173228347,0.7099604718322108,0.010492337985935024,0.694980694980695,0.7317073170731707
01,2021-07-21,0.6900336865138776,0.6900368314338384,0.002828782532386438,0.6847826086956522,0.695364238410596
01,2021-07-22,0.8664272474513438,0.8642244832532237,0.020166595252969446,0.8256880733944953,0.9022556390977444
01,2021-07-23,0.8992805755395683,0.900048590599289,0.01629480188632461,0.8700192543181232,0.9328358208955223
01,2021-07-24,0.8643617021276595,0.8647320764381334,0.023069435943854345,0.8227848101265823,0.907884801965479
01,2021-07-25,0.8977900552486188,0.8971030792753362,0.018173279448861913,0.8620689655172413,0.9312989905477062
01,2021-07-26,0.8588235294117647,0.8603994672498508,0.024434223267729697,0.8183398792146948,0.907960199004975
01,2021-07-27,0.8732057416267943,0.8659380717982036,0.03824970575548496,0.79004329004329,0.9457189793825561
01,2021-07-28,0.8291457286432161,0.8327225625031849,0.025606667181561283,0.7875894988066826,0.8847184986595175
01,2021-07-29,0.7819905213270142,0.7806769720182163,0.016788949147114908,0.7466063348416289,0.8108607375848754
01,2021-07-30,0.7093023255813954,0.7091621562766625,0.025332671939513315,0.6601731601731601,0.7571097749248397
01,2021-07-31,0.7412398921832883,0.7411395639689262,0.02403290945065745,0.6962025316455697,0.7994186046511629
01,2021-08-01,0.7559681697612731,0.7523756187465058,0.018839184893805726,0.7175731663216699,0.782967032967033
01,2021-08-02,0.7308584686774942,0.726651078927866,0.034869328098160575,0.6631230650154798,0.7835820895522387
